num_licitacao,cod_ug,dat_resultado,modal_compra,objeto,cnpj,ind_matriz,razao_social,situacao_cadastral,dat_sit_cadastral,ano_sit_cadastral,motiv_sit_cadastral,tipo_nat_juridica,dat_ini_ativ,ano_ini_ativ,setor_cnae,qualif_resp,porte_empr,opt_simples
000012020,153254,2020-01-09,"Dispensa de Licitação","Bomba submersível para esgoto, 4CV, 220V, 3F, 60Hz, diâmetro de recalque de 3', marca Eletroplas modelo MBC-SUB 22/3, código 17648.6, ou marca Dancor modelo DS 56-40, ou equivalente com características técnicas iguais ou superiores e dimensionais",07797967000195,1,"NP CAPACITACAO E SOLUCOES TECNOLOGICAS LTDA",Ativa,2006-01-04,2006,NULL,"Entidades Empresariais",2006-01-04,2006,"Atividades de consultoria em gestão empresarial","Sócio-Administrador ",Demais,"Nao Optante"
000012020,153254,2020-01-16,"Inexigibilidade de Licitação","Assinatura de acesso aos serviços do sistema BANCO DE PREÇOS, durante o período de 12 meses.",07797967000195,1,"NP CAPACITACAO E SOLUCOES TECNOLOGICAS LTDA",Ativa,2006-01-04,2006,NULL,"Entidades Empresariais",2006-01-04,2006,"Atividades de consultoria em gestão empresarial","Sócio-Administrador ",Demais,"Nao Optante"
000012020,153254,2020-08-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Aquisição parcelada de Acessórios de Informática destinados às diversas unidades gestoras da UFMG.",07797967000195,1,"NP CAPACITACAO E SOLUCOES TECNOLOGICAS LTDA",Ativa,2006-01-04,2006,NULL,"Entidades Empresariais",2006-01-04,2006,"Atividades de consultoria em gestão empresarial","Sócio-Administrador ",Demais,"Nao Optante"
000012020,153256,2020-01-22,"Dispensa de Licitação","Locação de 86 mesas e 65 cadeiras para a 11 feira universitária da UFMG.",25662511000108,1,"JUNIOR FESTAS - EIRELI",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1989-03-16,1989,"Aluguel de móveis","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,153257,2020-01-29,"Dispensa de Licitação","Compra de lanche para evento institucional.",14999594000281,2,"A&G LANCHES, EVENTOS E PROMOCOES EIRELI",Ativa,2016-02-26,2016,NULL,"Entidades Empresariais",2016-02-26,2016,"Restaurantes e similares","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,153262,2020-01-20,"Dispensa de Licitação","Aquisição de serviços de manutenção corretiva em equipamento gráfico, máquina de cola(coladeira), fabricante/marca Radial, modelo Baby Blinder Master, patrimônio nº 1100987/1, pertencente à Imprensa Universitária da UFMG, incluindo recuperação do",21798759000131,1,"ALEXANDRE RAMOS DE FIGUEREDO 04192217600",Ativa,2015-02-02,2015,NULL,"Entidades Empresariais",2015-02-02,2015,"Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente","Empresário ","Micro Empresa",Optante
000012020,153262,2020-03-11,"Pregão - Registro de Preço","Pregão Eletrônico -  Implantação de Registro de Preços e sua posterior implementação para aquisição de serviços gráficos de corte, vinco, aplicação de relevo seco, e acabamentos gráficos diversos, bem como aquisição de facas para corte e vinco e c",21798759000131,1,"ALEXANDRE RAMOS DE FIGUEREDO 04192217600",Ativa,2015-02-02,2015,NULL,"Entidades Empresariais",2015-02-02,2015,"Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente","Empresário ","Micro Empresa",Optante
000012020,153272,2020-01-29,"Dispensa de Licitação","Teste e aprendizagem.",06888088000106,1,"CASA DO VENTO ELETRO E DESIGN LTDA",Ativa,2004-07-14,2004,NULL,"Entidades Empresariais",2004-07-14,2004,"Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo","Sócio-Administrador ","Micro Empresa",Optante
000012020,153273,2020-01-16,"Dispensa de Licitação","Material Laboratorial para atender a demanda do Biotério Central da UFMG.  Placas de Petrifilm.",05305097000164,1,"BIOMEDH MICROBIOTECNOLOGIA LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",2002-09-20,2002,"Comércio atacadista de instrumentos e materiais para uso médico","Sócio-Administrador ","Micro Empresa",Excluido
000012020,153273,2020-06-19,"Inexigibilidade de Licitação","Serviço de Seleção e Treinamento.",05305097000164,1,"BIOMEDH MICROBIOTECNOLOGIA LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",2002-09-20,2002,"Comércio atacadista de instrumentos e materiais para uso médico","Sócio-Administrador ","Micro Empresa",Excluido
000012020,153278,2020-01-13,"Dispensa de Licitação","Contratação da Imprensa Nacional para publicações oficiais no DOU",04196645000100,1,"IMPRENSA NACIONAL",Ativa,2000-06-20,2000,NULL,"Administração Pública",2000-06-20,2000,"Administração pública em geral","Administrador ",Demais,"Nao Optante"
000012020,153278,2020-03-06,"Inexigibilidade de Licitação","Pagamento de inscrição da servidora Natália Moreira de Rezende no '15 Congresso Brasileiro de Pregoeiros', no período de 16/03/2020 até 19/03/2020, na cidade de Foz do Iguaçu - PR.",04196645000100,1,"IMPRENSA NACIONAL",Ativa,2000-06-20,2000,NULL,"Administração Pública",2000-06-20,2000,"Administração pública em geral","Administrador ",Demais,"Nao Optante"
000012020,153281,2020-01-16,"Dispensa de Licitação","Limpeza e conservação - serviços de dedetização e controle de pragas",19136928000126,1,"A A A DEDETIZACAO INSETAN LTDA",Ativa,2004-06-19,2004,NULL,"Entidades Empresariais",1984-02-20,1984,"Imunização e controle de pragas urbanas","Sócio-Administrador ","Pequeno Porte",Optante
000012020,153287,2020-01-29,"Dispensa de Licitação","Lousa Vidro temperado 6 mm de espessura com peli cula branca (vidro de seguranc a) para escrita com pincel no vidro, com afastadores cromados, na dimensa o de 3,00 (largura) x 1,20 (altura) metros, com suporte para pincel e apagador em vidro trans",06957510000138,1,"CRIARTE INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",Ativa,2004-08-31,2004,NULL,"Entidades Empresariais",2004-08-31,2004,"Comércio varejista de vidros","Sócio-Administrador ","Pequeno Porte",Optante
000012020,153287,2020-01-28,"Inexigibilidade de Licitação",Curso,06957510000138,1,"CRIARTE INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA",Ativa,2004-08-31,2004,NULL,"Entidades Empresariais",2004-08-31,2004,"Comércio varejista de vidros","Sócio-Administrador ","Pequeno Porte",Optante
000012020,153287,2020-01-29,"Dispensa de Licitação","Lousa Vidro temperado 6 mm de espessura com peli cula branca (vidro de seguranc a) para escrita com pincel no vidro, com afastadores cromados, na dimensa o de 3,00 (largura) x 1,20 (altura) metros, com suporte para pincel e apagador em vidro trans",35963479000146,1,"ESAFI - ESCOLA DE ADMINISTRACAO E TREINAMENTO LTDA",Ativa,2003-03-08,2003,NULL,"Entidades Empresariais",1990-11-09,1990,"Treinamento em desenvolvimento profissional e gerencial","Sócio-Administrador ","Pequeno Porte",Excluido
000012020,153287,2020-01-28,"Inexigibilidade de Licitação",Curso,35963479000146,1,"ESAFI - ESCOLA DE ADMINISTRACAO E TREINAMENTO LTDA",Ativa,2003-03-08,2003,NULL,"Entidades Empresariais",1990-11-09,1990,"Treinamento em desenvolvimento profissional e gerencial","Sócio-Administrador ","Pequeno Porte",Excluido
000012020,153291,2020-01-31,"Dispensa de Licitação","Motor de Partida",11095340000160,1,"MUNDIAL ALTERNADORES DISTRIBUIDOR DE PECAS EIRELI",Ativa,2009-08-26,2009,NULL,"Entidades Empresariais",2009-08-26,2009,"Comércio a varejo de peças e acessórios novos para veículos automotores","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,153808,2020-01-21,"Dispensa de Licitação","Aquisição de kit endoprótese modular de joelho para atender ordem judicial nª 7938054 do Ofício 38/19 do Ministério Publico.",16585445000110,1,"CELUMED COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA",Ativa,2012-06-29,2012,NULL,"Entidades Empresariais",2012-06-29,2012,"Comércio atacadista de próteses e artigos de ortopedia","Sócio-Administrador ","Micro Empresa",Optante
000012020,153978,2020-01-30,"Inexigibilidade de Licitação","Compra de códigos ISBN, pela empresa FUNDAÇÃO MIGUEL DE CERVANTES, inscrita no CNPJ/MF sob nº: 05.214.413/0001-92",05214413000192,1,"FUNDACAO MIGUEL DE CERVANTES DE APOIO A PESQUISA E A LEITURA DA BIBLIOTECA NACIONAL",Ativa,2002-06-25,2002,NULL,"Entidades sem Fins Lucrativos",2002-06-25,2002,"Atividades de bibliotecas e arquivos","Presidente ",Demais,"Nao Optante"
000012020,153978,2020-02-19,Pregão,"Pregão Eletrônico -  Contratação de empresa especializada para operacionalização dos procedimentos relativos à realização do Progress in International Reading Literacy Study (PIRLS) 2021, conforme condições, quantidades e exigências estabelecidas",05214413000192,1,"FUNDACAO MIGUEL DE CERVANTES DE APOIO A PESQUISA E A LEITURA DA BIBLIOTECA NACIONAL",Ativa,2002-06-25,2002,NULL,"Entidades sem Fins Lucrativos",2002-06-25,2002,"Atividades de bibliotecas e arquivos","Presidente ",Demais,"Nao Optante"
000012020,153978,2020-03-12,"Dispensa de Licitação","Contratação de empresa para a prestação de serviços de acesso a sinais de TV por assinatura por 12 meses",05214413000192,1,"FUNDACAO MIGUEL DE CERVANTES DE APOIO A PESQUISA E A LEITURA DA BIBLIOTECA NACIONAL",Ativa,2002-06-25,2002,NULL,"Entidades sem Fins Lucrativos",2002-06-25,2002,"Atividades de bibliotecas e arquivos","Presidente ",Demais,"Nao Optante"
000012020,153991,2020-01-20,"Dispensa de Licitação","Seguro de Aviário do Campus Dois Vizinhos",61074175000138,1,"MAPFRE SEGUROS GERAIS S.A.",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1966-07-08,1966,"Sociedade seguradora de seguros não vida","Diretor ",Demais,"Nao Optante"
000012020,153991,2020-03-04,Pregão,"Pregão Eletrônico -  CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA, CONSERVAÇÃO, MANUTENÇÃO E RECEPÇÃO incluindo fornecimento de equipamentos, ferramentas e insumos, conforme especificado neste termo de referência e dema",61074175000138,1,"MAPFRE SEGUROS GERAIS S.A.",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1966-07-08,1966,"Sociedade seguradora de seguros não vida","Diretor ",Demais,"Nao Optante"
000012020,153991,2020-03-04,"Inexigibilidade de Licitação","O presente Termo tem por objetivo a permissão de uso, sem ônus, por parte do PERMITENTE de espaço físico de uma sala no imóvel da UTFPR - Câmpus Dois Vizinhos, no bloco C2, na fração de 10,36 m².",61074175000138,1,"MAPFRE SEGUROS GERAIS S.A.",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1966-07-08,1966,"Sociedade seguradora de seguros não vida","Diretor ",Demais,"Nao Optante"
000012020,154003,2020-01-22,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de empresa para fornecimento de combustíveis (gasolina, álcool e diesel), envolvendo a implantação de gerenciamento informatizado com utilização de cartão eletrônico ou magnético para maior controle do fornecimento",33683111000107,1,"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)",Ativa,2004-05-22,2004,NULL,"Entidades Empresariais",1967-06-30,1967,"Consultoria em tecnologia da informação","Presidente ",Demais,"Nao Optante"
000012020,154003,2020-01-09,"Dispensa de Licitação","Contratação de Certificado Digital A1 - Servidor para conexão com o SIAFI, conforme condições, quantidades e exigências estabelecidas neste instrumento.",33683111000107,1,"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)",Ativa,2004-05-22,2004,NULL,"Entidades Empresariais",1967-06-30,1967,"Consultoria em tecnologia da informação","Presidente ",Demais,"Nao Optante"
000012020,154041,2020-01-17,"Dispensa de Licitação","Prestação de serviços de poio técnico e estrutural à execução do Projeto do Curso de Especialização MBA em Gestão e Marketing da Hospitalidade.",07060718000112,1,"FUNDACAO SOUSANDRADE DE APOIO AO DESENVOL DA UFMA",Ativa,2004-08-28,2004,NULL,"Entidades sem Fins Lucrativos",1982-09-13,1982,"Atividades de apoio à educação","Presidente ",Demais,"Nao Optante"
000012020,154041,2020-01-29,"Inexigibilidade de Licitação","Contratação do serviço de renovação e manutenção do Programa VOLARE ( serviços online) que inclui suporte técnico e upgrade das licenças de acesso e disponibiliza bases execução dos orçamentos de obras e serviços.",07060718000112,1,"FUNDACAO SOUSANDRADE DE APOIO AO DESENVOL DA UFMA",Ativa,2004-08-28,2004,NULL,"Entidades sem Fins Lucrativos",1982-09-13,1982,"Atividades de apoio à educação","Presidente ",Demais,"Nao Optante"
000012020,154041,2020-02-13,"Pregão - Registro de Preço","Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços de fornecimento de passagens terrestres, hidroviárias e ferroviárias, destinadas a atender às necessidades da Universidade Fe",07060718000112,1,"FUNDACAO SOUSANDRADE DE APOIO AO DESENVOL DA UFMA",Ativa,2004-08-28,2004,NULL,"Entidades sem Fins Lucrativos",1982-09-13,1982,"Atividades de apoio à educação","Presidente ",Demais,"Nao Optante"
000012020,154041,2020-01-17,"Dispensa de Licitação","Prestação de serviços de poio técnico e estrutural à execução do Projeto do Curso de Especialização MBA em Gestão e Marketing da Hospitalidade.",06185990000166,1,"SILVIO MANCUSI",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",2004-03-04,2004,"Desenvolvimento de programas de computador sob encomenda","Empresário ","Pequeno Porte",Optante
000012020,154041,2020-01-29,"Inexigibilidade de Licitação","Contratação do serviço de renovação e manutenção do Programa VOLARE ( serviços online) que inclui suporte técnico e upgrade das licenças de acesso e disponibiliza bases execução dos orçamentos de obras e serviços.",06185990000166,1,"SILVIO MANCUSI",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",2004-03-04,2004,"Desenvolvimento de programas de computador sob encomenda","Empresário ","Pequeno Porte",Optante
000012020,154041,2020-02-13,"Pregão - Registro de Preço","Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços de fornecimento de passagens terrestres, hidroviárias e ferroviárias, destinadas a atender às necessidades da Universidade Fe",06185990000166,1,"SILVIO MANCUSI",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",2004-03-04,2004,"Desenvolvimento de programas de computador sob encomenda","Empresário ","Pequeno Porte",Optante
000012020,154042,2020-01-08,"Dispensa de Licitação","Fornecimento de Buffet livre com refrigerante/suco - ALMOÇO e JANTA para montagem da 47ª feira do livro.",97484125000338,2,"GUANABARA HOTEIS LTDA",Ativa,2004-02-19,2004,NULL,"Entidades Empresariais",2004-02-19,2004,Hotéis,"Sócio-Administrador ",Demais,"Nao Optante"
000012020,154042,2020-02-18,Pregão,"Pregão Eletrônico -  Aquisição de Materiais para Marcenaria",97484125000338,2,"GUANABARA HOTEIS LTDA",Ativa,2004-02-19,2004,NULL,"Entidades Empresariais",2004-02-19,2004,Hotéis,"Sócio-Administrador ",Demais,"Nao Optante"
000012020,154042,2020-03-11,"Tomada de Preços","Execução do serviço de docagem do navio Ciências do Mar I",97484125000338,2,"GUANABARA HOTEIS LTDA",Ativa,2004-02-19,2004,NULL,"Entidades Empresariais",2004-02-19,2004,Hotéis,"Sócio-Administrador ",Demais,"Nao Optante"
000012020,154042,2020-06-25,Convite,"Contratação de Empresa Especializada para Execução da Reforma das Instalações Elétricas do Prédio do LOG - IO",97484125000338,2,"GUANABARA HOTEIS LTDA",Ativa,2004-02-19,2004,NULL,"Entidades Empresariais",2004-02-19,2004,Hotéis,"Sócio-Administrador ",Demais,"Nao Optante"
000012020,154043,2020-01-22,Pregão,"Pregão Eletrônico -  Serviço de abastecimento, utilizando tecnologia de gerenciamento de abastecimento, implantação e operação de um sistema informatizado integrado com utilização de cartão magnético via web a ser utilizado no fornecimento de comb",00604122000197,1,"TRIVALE ADMINISTRACAO LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1995-05-16,1995,"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente","Sócio-Administrador ",Demais,"Nao Optante"
000012020,154043,2020-02-05,"Inexigibilidade de Licitação","CONTRATO ANUAL DE MANUTENÇÃO CORRETIVA E PREVENTIVA DE EQUIPAMENTOS E RESPECTIVO SOFTWARe.",00604122000197,1,"TRIVALE ADMINISTRACAO LTDA",Ativa,2005-11-03,2005,NULL,"Entidades Empresariais",1995-05-16,1995,"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente","Sócio-Administrador ",Demais,"Nao Optante"
000012020,154045,2020-01-02,"Dispensa de Licitação","Atender ao Contrato nº 001/FUFMT/2020 - Contratação de empresa especializada na prestação de serviços continuados de limpeza, asseio e conservação, com fornecimento de mão de obra, saneantes, equipamentos/utensílios e materiais de consumo, tendo e",07123895000109,1,"CENTRALLIMP LIMPEZA E SERVICOS LTDA",Ativa,2004-11-12,2004,NULL,"Entidades Empresariais",2004-11-12,2004,"Serviços combinados para apoio a edifícios","Sócio-Administrador ",Demais,"Nao Optante"
